playerID,year,stint,tmID,GP_player,GS,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,pos,height,weight,college,birthDate,award,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP_team,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,W,L,PER,TS%,eFG%,stocks,dar
brunsre01w,10,0,SAC,27,17,665,331,67,123,9,40,16,45,57,255,124,106,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,75.0,175,1,1981-12-11,[],WE,6,0,001,001,001,946,2194,586,744,132,389,391,763,1154,540,645,289,584,98,2610,994,2221,479,586,223,604,326,702,1028,627,704,262,576,147,2690,12,22,34,7,10,5,12,6,14,6850,131654,ARCO Arena (II),0.0,0.0,13.952326959681466,29.567564413405524,26.205230876791557,30.178282009724473,0.3699248120300752
bullevi01w,1,0,WAS,32,32,1094,342,61,122,42,64,47,58,88,294,143,63,45,34,11,0,2,2,69,30,2,7,3,5,5,2,5,20,10,6,6,7,4,0,F,75.0,185,1,1967-10-04,[],EA,4,1,010,001,001,832,1813,403,578,109,335,300,646,946,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,911,513,595,261,456,102,2221,14,18,32,7,9,7,9,13,8,6400,244134,Verizon Center,0.0,2.0,17.82888073515592,47.121619995925464,44.77971091191744,98.40680713128039,0.2687385740402194
bullevi01w,2,0,WAS,32,32,1073,278,65,166,41,53,58,53,86,286,112,48,35,64,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,75.0,185,1,1967-10-04,[],EA,8,0,001,001,001,739,1915,333,504,117,418,356,699,1055,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,1068,487,543,261,454,103,2075,10,22,32,8,8,2,14,4,17,6500,246667,Verizon Center,0.0,0.0,15.268050396427684,39.35421585932655,36.93982273803992,96.51782820097245,0.31873252562907733
bullevi01w,3,0,WAS,32,32,953,271,46,140,53,54,37,56,84,236,109,41,34,48,19,0,5,5,110,25,5,10,4,8,5,6,11,27,11,2,2,7,1,0,F,75.0,185,1,1967-10-04,[],EA,3,1,100,010,001,806,1910,359,478,164,443,330,708,1038,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,989,442,570,237,441,101,2116,17,15,32,9,7,8,8,12,9,6450,259237,Verizon Center,3.0,2.0,14.070250831275953,41.19219474874361,38.77788231739142,70.27795786061589,0.2906610703043022
burgean01w,2,0,WAS,31,27,731,124,27,49,88,26,2,60,45,141,47,27,16,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,67.0,141,0,1969-04-10,[],EA,8,0,001,001,001,739,1915,333,504,117,418,356,699,1055,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,1068,487,543,261,454,103,2075,10,22,32,8,8,2,14,4,17,6500,246667,Verizon Center,0.0,0.0,3.9656958591741924,24.02388458188412,22.686989206524366,16.586709886547812,0.14227086183310533
burgean01w,3,0,WAS,26,26,632,125,16,46,93,34,4,41,39,101,39,45,35,33,12,0,5,5,160,30,7,8,27,2,0,10,4,29,11,9,6,8,2,0,G,67.0,141,0,1969-04-10,[],EA,3,1,100,010,001,806,1910,359,478,164,443,330,708,1038,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,989,442,570,237,441,101,2116,17,15,32,9,7,8,8,12,9,6450,259237,Verizon Center,3.0,2.0,4.927497713649684,26.49811628580936,22.81881348588668,19.461912479740683,0.15822784810126583
burgean01w,4,0,WAS,34,33,841,131,24,55,112,27,1,52,47,134,50,25,15,58,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,67.0,141,0,1969-04-10,[],EA,7,0,001,001,001,896,2191,381,507,157,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,9,25,34,3,14,6,11,7,17,6875,238710,Verizon Center,0.0,0.0,4.981814933977269,30.786061588330632,29.498778393284784,19.082658022690435,0.1272294887039239
burgeli01w,1,0,SAC,5,0,41,12,7,10,2,1,0,4,8,15,3,9,6,0,0,0,1,0,8,4,1,1,0,0,2,1,1,1,1,2,2,0,0,0,F,73.0,173,1,1969-07-27,[],WE,3,1,010,001,001,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,21,11,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),0.0,2.0,0.5512692473944956,1.0514330262806968,0.6645056726094003,0.03322528363047002,0.43902439024390244
burraal01w,1,0,POR,21,4,314,159,20,54,6,3,7,36,36,109,64,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,218,1,1975-06-23,[],WE,7,0,001,001,001,761,1828,488,697,145,433,309,627,936,480,761,265,593,93,2155,788,1847,577,766,150,447,307,646,953,487,729,277,531,130,2303,10,22,32,6,10,4,12,4,17,6525,133076,Rose Garden Arena,0.0,0.0,6.556685931131251,15.923595319842091,14.940597445467118,2.5445705024311183,0.267515923566879
burraal01w,2,0,POR,26,1,272,106,22,37,10,5,3,30,30,83,44,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,218,1,1975-06-23,[],WE,7,0,001,001,001,733,1891,450,612,172,519,300,696,996,451,633,244,500,106,2088,791,1944,461,656,159,410,343,763,1106,501,643,293,474,144,2202,11,21,32,6,10,5,11,5,16,6525,137656,Rose Garden Arena,0.0,0.0,4.245468036586346,12.088507733424924,11.684989553025718,1.7633711507293355,0.24632352941176472
burraal01w,3,0,POR,32,24,633,278,52,95,7,10,7,49,58,186,117,52,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,218,1,1975-06-23,[],WE,5,0,001,001,001,829,1951,410,564,127,391,307,641,948,492,623,239,493,120,2195,819,1885,463,647,126,348,334,678,1012,486,616,272,508,139,2227,16,16,32,9,7,7,9,8,13,6475,128656,Rose Garden Arena,0.0,0.0,12.845598541615256,34.13551754297211,32.26721388612956,8.720421393841168,0.25908372827804105
burraal01w,4,0,SEA,27,2,270,89,27,34,5,5,5,25,58,75,35,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,75.0,218,1,1975-06-23,[],WE,5,0,001,001,001,890,2045,442,567,166,500,342,732,1074,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,1041,456,570,245,459,104,2274,18,16,34,13,4,5,12,11,13,6850,120857,KeyArena at Seattle Center,0.0,0.0,3.885811843614808,11.206985323746162,10.210696920583468,2.1880064829821717,0.26296296296296295
burseja01w,2,0,MIN,20,0,169,47,23,19,5,2,15,20,20,48,16,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,199,1,1979-05-19,[],WE,6,0,001,001,001,671,1810,559,727,176,552,308,693,1001,437,695,210,507,127,2077,752,1927,499,624,153,472,328,688,1016,511,719,259,470,126,2156,12,20,32,6,10,6,10,9,12,6475,120607,Target Center,0.0,0.0,2.131747690966712,5.666189193507887,4.565099945975148,2.3282009724473256,0.34911242603550297
burseja01w,3,0,MIN,31,2,344,83,29,31,7,7,13,18,60,83,31,36,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,199,1,1979-05-19,[],WE,8,0,001,001,001,727,1775,383,578,166,500,309,650,959,466,617,226,529,102,2003,747,1807,469,613,141,389,302,612,914,495,618,273,465,117,2104,10,22,32,7,9,3,13,6,15,6475,139874,Target Center,0.0,0.0,3.6760456519202998,11.7046556915979,10.411825584347111,5.575364667747164,0.23255813953488372
burseja01w,4,0,MIN,29,14,438,206,40,68,19,13,28,42,81,155,76,70,54,2,0,2,3,3,42,16,2,7,2,4,2,3,3,18,6,6,4,0,0,0,C,77.0,199,1,1979-05-19,[],WE,4,1,010,001,001,875,1978,450,624,180,524,361,718,1079,580,634,242,558,101,2380,878,2067,473,633,141,446,337,652,989,528,666,271,471,126,2370,18,16,34,11,6,7,10,14,10,6850,120253,Target Center,1.0,2.0,9.470479228694966,19.676618521161284,17.40367020442307,14.552674230145868,0.3401826484018265
burseja01w,5,0,SEA,29,0,514,141,51,45,19,23,36,41,84,119,51,67,39,0,0,2,8,0,109,27,10,8,1,9,10,8,17,27,12,4,3,0,0,0,C,77.0,199,1,1979-05-19,[],WE,2,1,100,100,100,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,20,14,34,13,4,7,10,13,9,6825,134291,KeyArena at Seattle Center,6.0,2.0,7.1803681918704445,19.77739636310289,17.85135448020375,24.575364667747163,0.301556420233463
burseja01w,6,0,SEA,34,34,859,340,81,118,23,19,40,78,139,243,127,123,86,0,0,6,3,3,90,28,8,6,3,3,1,2,11,18,11,6,6,0,0,0,C,77.0,199,1,1979-05-19,[],WE,2,1,010,001,001,906,2066,544,688,142,429,323,776,1099,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,1020,568,691,267,438,154,2407,20,14,34,14,3,6,11,13,9,6825,151150,KeyArena at Seattle Center,1.0,2.0,16.65909846027828,39.82859983120507,36.381068624900784,41.070502431118314,0.30034924330616997
burseja01w,7,0,SEA,27,27,737,300,63,115,22,17,25,55,91,221,113,109,73,1,1,1,3,3,81,31,3,7,1,2,3,1,11,26,10,13,11,0,0,1,C,77.0,199,1,1979-05-19,[],WE,4,1,010,001,001,961,2124,562,712,160,475,327,821,1148,514,682,232,570,127,2644,940,2218,531,707,164,484,322,709,1031,520,683,297,485,115,2575,18,16,34,9,8,9,8,10,10,6800,145664,KeyArena at Seattle Center,1.0,2.0,12.667461863228604,33.30856256935895,30.672976084836126,25.084278768233386,0.29850746268656714
burseja01w,8,0,SEA,29,29,709,256,67,87,22,13,28,58,86,209,93,101,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,77.0,199,1,1979-05-19,[],WE,4,1,010,001,001,964,2210,582,715,224,639,344,820,1164,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,1094,591,642,272,495,112,2647,17,17,34,12,5,5,12,11,11,6825,135553,KeyArena at Seattle Center,0.0,2.0,10.725899637759728,29.017893685640846,25.56629159461199,23.55672609400324,0.2750352609308886
burseja01w,10,0,SEA,34,8,541,207,31,76,10,21,31,35,71,145,74,80,59,0,0,1,3,3,32,2,1,7,2,0,2,3,9,8,0,4,2,0,0,1,C,77.0,199,1,1979-05-19,[],WE,2,1,010,001,001,909,2116,555,707,171,486,316,788,1104,536,710,276,555,150,2544,882,2150,510,671,202,585,332,746,1078,517,672,275,555,131,2476,20,14,34,13,4,7,10,13,7,7025,133858,KeyArena at Seattle Center,1.0,2.0,8.372170000494515,25.18069244149757,22.37411278153468,22.79740680713128,0.29390018484288355
buttsta01w,5,0,MIN,30,0,423,76,21,41,25,13,7,23,37,80,24,25,18,37,10,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,G,71.0,160,1,1982-03-10,[],WE,3,1,010,001,001,767,1900,454,640,177,542,332,724,1056,526,660,257,613,139,2165,804,1972,490,669,92,330,323,713,1036,508,676,333,502,133,2190,18,16,34,11,6,7,10,12,10,6850,125097,Target Center,0.0,2.0,3.296402033082725,14.31421091064527,12.426053484602917,6.855753646677472,0.1938534278959811
byearla01w,1,0,SAC,32,0,521,181,42,80,21,30,5,35,72,143,75,49,30,2,1,1,2,0,12,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,G-F,71.0,206,1,1973-08-12,[],WE,3,1,010,001,001,876,1993,449,650,142,459,388,650,1038,567,571,332,458,157,2343,811,1918,410,544,144,418,320,631,951,503,600,226,524,116,2176,21,11,32,13,3,8,8,13,8,6400,126841,ARCO Arena (II),0.0,2.0,9.391096884585485,23.219179242480706,22.29120150513992,14.77714748784441,0.30134357005758156
byearla01w,2,0,LAS,32,13,739,297,80,103,29,42,13,38,112,221,133,52,30,3,1,4,7,0,102,45,15,13,2,3,4,5,16,36,18,14,9,0,0,0,G-F,71.0,206,1,1973-08-12,[],WE,1,1,100,100,100,916,2031,449,594,160,436,350,755,1105,596,616,281,438,138,2441,779,1985,416,547,192,603,294,627,921,538,591,234,453,114,2166,28,4,32,16,0,12,4,19,2,6475,148446,Staples Center,6.0,1.0,16.35059626304907,36.46527944104083,36.17581055611373,32.93760129659643,0.32205683355886333
byearla01w,3,0,LAS,26,5,486,182,65,76,13,19,4,20,89,123,76,53,30,0,0,4,6,2,128,42,15,14,5,9,1,10,19,30,19,11,4,0,0,0,G-F,71.0,206,1,1973-08-12,[],WE,1,1,100,100,100,891,2002,476,645,194,515,329,814,1143,583,664,257,517,161,2452,796,2040,480,649,163,521,314,645,959,508,623,275,453,111,2235,25,7,32,12,4,13,3,17,4,6475,186410,Staples Center,6.0,0.0,10.470343817446828,24.493949009874232,24.334901371704156,9.058346839546191,0.3374485596707819
byearla01w,4,0,LAS,5,0,72,28,12,9,2,0,2,2,12,25,10,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,206,1,1973-08-12,[],WE,1,1,100,100,010,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,24,10,34,11,6,13,4,17,7,6900,157934,Staples Center,5.0,4.0,1.4928087232826082,2.7374522575290796,2.33387358184765,0.1166936790923825,0.3194444444444444
byearla01w,7,0,WAS,26,0,330,112,37,50,10,12,2,35,58,107,48,20,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,206,1,1973-08-12,[],EA,4,1,010,001,001,1016,2199,528,715,187,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,18,16,34,13,4,5,12,12,8,6850,133255,Verizon Center,0.0,2.0,4.502902349446439,12.932373762397022,11.996546448749601,3.743922204213938,0.30606060606060603
byearla01w,8,0,HOU,30,0,327,151,37,38,16,23,5,37,60,110,65,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,206,1,1973-08-12,[],WE,5,0,001,001,001,915,2149,554,721,126,365,374,770,1144,558,655,289,633,109,2510,924,2190,578,719,202,581,342,721,1063,588,677,310,568,160,2628,13,21,34,7,10,6,11,10,12,6800,138816,Toyota Center,0.0,0.0,6.823755171407942,15.898671462617239,15.65861205245322,7.419773095623987,0.3149847094801223
byearla01w,9,0,HOU,11,0,46,18,5,7,1,3,0,1,16,17,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,71.0,206,1,1973-08-12,[],WE,5,0,001,001,001,923,2213,563,736,152,481,376,803,1179,556,728,295,599,120,2561,903,2186,582,781,218,580,349,743,1092,542,744,313,555,165,2606,17,17,34,13,4,4,13,10,10,6925,111951,Toyota Center,0.0,0.0,0.8631634215220557,1.8313009137041465,1.7542187053103249,0.11183144246353321,0.32608695652173914
campbed01w,1,0,SEA,16,16,510,222,8,26,37,19,4,40,35,215,84,58,41,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,152,1,1968-11-26,[],WE,8,0,001,001,001,667,1740,379,561,109,364,256,537,793,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,1009,506,618,284,529,123,2171,6,26,32,4,12,2,14,4,17,6475,142594,KeyArena at Seattle Center,0.0,0.0,6.768213558000196,19.073342172456705,17.39663035694094,9.505672609400325,0.11176470588235295
campbed01w,2,0,SAC,32,32,854,260,11,74,74,19,9,64,45,244,92,43,33,94,43,0,5,5,115,28,4,7,11,5,1,5,9,31,11,3,2,9,4,0,G,68.0,152,1,1968-11-26,[],WE,2,1,100,010,001,837,1974,457,618,163,423,374,723,1097,558,588,276,494,158,2294,804,2003,415,578,116,400,343,662,1005,496,616,261,481,143,2139,20,12,32,12,4,8,8,13,8,6525,133603,ARCO Arena (II),3.0,2.0,8.286654768109859,34.21861596270386,32.192058346839545,19.377633711507293,0.1323185011709602
campbed01w,3,0,SAC,1,0,12,4,0,1,0,1,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,152,1,1968-11-26,[],WE,6,0,001,001,001,780,1945,494,653,112,395,301,648,949,500,675,247,456,109,2166,815,1944,515,681,149,453,352,723,1075,493,633,233,496,128,2294,14,18,32,10,6,4,12,8,13,6575,144179,ARCO Arena (II),0.0,0.0,0.17045890973260303,0.3889789303079417,0.3889789303079417,0.009724473257698542,0.16666666666666666
campbed01w,4,0,SAC,34,34,724,267,17,53,43,21,5,43,42,244,98,33,25,111,46,0,6,6,148,40,1,3,11,1,0,8,11,36,17,2,2,16,4,0,G,68.0,152,1,1968-11-26,['Kim Perrot Sportsmanship Award'],WE,3,1,100,010,001,862,2107,425,626,150,473,349,718,1067,568,641,297,461,122,2299,816,1991,435,597,149,467,345,751,1096,516,640,224,576,141,2216,19,15,34,12,5,7,10,13,11,6825,155578,ARCO Arena (II),3.0,3.0,9.603190233158662,30.297760271597134,29.09503945585461,15.254457050243111,0.13259668508287292
campbed01w,5,0,SAC,22,22,332,74,3,16,16,5,2,15,24,76,29,2,0,39,16,0,6,6,102,26,0,11,5,3,0,2,6,25,10,0,0,14,6,0,G,68.0,152,1,1968-11-26,[],WE,4,1,100,010,001,874,2072,435,604,129,365,389,635,1024,519,641,314,485,118,2312,803,1872,474,631,161,458,310,676,986,513,646,241,593,117,2241,18,16,34,10,7,8,9,12,10,6900,147544,ARCO Arena (II),3.0,3.0,2.2744884615327354,12.948255885532527,13.098183058943956,1.8833063209076175,0.0783132530120482
campbed01w,6,0,SAS,28,2,248,48,2,12,14,7,0,15,20,67,21,1,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,68.0,152,1,1968-11-26,[],WE,7,0,001,001,001,764,1833,503,652,110,339,256,690,946,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,1055,563,685,283,429,148,2401,7,27,34,5,12,2,15,3,19,6800,135054,AT&T Center,0.0,0.0,1.093784439888266,7.1520443888174325,7.049033600232227,1.406807131280389,0.0846774193548387
campbmi01w,1,0,WAS,5,0,22,6,0,2,1,0,1,3,2,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F-C,77.0,170,1,1974-02-20,[],EA,4,1,010,001,001,832,1813,403,578,109,335,300,646,946,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,911,513,595,261,456,102,2221,14,18,32,7,9,7,9,13,8,6400,244134,Verizon Center,0.0,2.0,0.1266887212042688,0.909602090430986,0.7131280388978931,0.017828200972447326,0.13636363636363635
cantydo01w,1,0,DET,28,27,784,257,31,39,82,49,5,51,64,203,83,131,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,69.0,162,1,1977-03-02,[],EA,5,0,001,001,001,868,1980,519,699,76,273,341,644,985,503,701,260,530,88,2331,905,1967,480,652,136,372,331,640,971,513,672,284,543,148,2426,14,18,32,8,8,6,10,10,11,6425,107289,The Palace of Auburn Hills,0.0,0.0,9.858634818304104,31.322972103079017,25.976638909070584,34.307941653160455,0.15816326530612246
cantydo01w,2,0,DET,32,18,625,197,45,38,70,31,1,55,69,193,70,74,56,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,69.0,162,1,1977-03-02,[],EA,7,0,001,001,001,774,1914,412,542,143,405,324,621,945,469,602,225,498,82,2103,848,1837,446,583,127,340,279,702,981,438,591,262,483,109,2269,10,22,32,6,10,4,12,7,14,6550,109348,The Palace of Auburn Hills,0.0,0.0,7.0513404438626965,22.117651065757315,18.50106230213048,16.207455429497568,0.184
cantydo01w,3,0,DET,28,12,625,160,24,45,83,21,4,56,59,154,52,76,55,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,69.0,162,1,1977-03-02,[],EA,8,0,001,001,001,766,1919,472,651,110,364,360,719,1079,478,609,201,541,132,2114,828,1984,464,605,146,447,314,669,983,465,637,277,443,139,2266,9,23,32,7,9,2,14,6,15,6450,94171,The Palace of Auburn Hills,0.0,0.0,4.45763735474843,21.61685796721293,17.266465301311328,12.662074554294975,0.1504
cantydo01w,4,0,HOU,32,4,648,172,36,64,56,22,1,49,62,145,55,93,62,1,0,0,3,0,48,11,7,4,5,1,0,3,7,9,3,8,5,0,0,0,G-F,69.0,162,1,1977-03-02,[],WE,2,1,010,001,001,828,1916,473,600,115,344,266,764,1030,465,490,231,450,129,2244,824,2030,325,448,169,500,298,708,1006,516,634,227,430,122,2142,20,14,34,14,3,6,11,14,10,6825,150203,Compaq Center,1.0,2.0,6.529042587316921,24.290261299888137,19.91840384507908,12.077795786061587,0.18981481481481483
cantydo01w,5,0,HOU,32,12,770,177,40,44,64,32,1,45,61,150,63,72,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,69.0,162,1,1977-03-02,[],WE,6,0,001,001,001,798,1933,458,615,123,358,311,724,1035,451,555,242,484,107,2177,834,2008,391,531,152,434,335,720,1055,539,655,258,471,129,2211,13,21,34,9,8,4,13,7,15,6850,137455,Toyota Center,0.0,0.0,7.3867323131427085,30.395669590574407,26.207455429497568,20.59157212317666,0.15194805194805194
cantydo01w,6,0,HOU,33,32,997,270,25,83,101,29,2,67,75,238,95,110,80,4,0,0,5,5,162,40,11,11,17,1,0,14,12,30,12,20,16,0,0,0,G-F,69.0,162,1,1977-03-02,[],WE,3,1,100,010,001,860,1920,527,690,62,205,276,684,960,467,581,246,425,105,2309,848,1944,419,559,148,423,274,687,961,541,685,197,481,111,2263,19,15,34,11,6,8,9,11,11,6875,120676,Toyota Center,2.0,3.0,9.523108339111792,38.083841891292344,32.24977186985005,25.04619124797407,0.13941825476429287
cantydo01w,7,0,HOU,15,15,431,164,12,40,44,17,0,35,36,105,54,77,56,3,0,0,2,2,48,16,0,4,6,0,0,5,1,8,6,6,4,0,0,0,G-F,69.0,162,1,1977-03-02,[],WE,3,1,010,001,001,928,2098,482,678,169,472,303,822,1125,532,617,252,566,84,2507,928,2232,445,615,148,496,337,787,1124,526,705,298,519,89,2449,18,16,34,12,5,6,11,11,9,6925,130586,Toyota Center,0.0,2.0,5.514897299631386,20.622259857045762,17.96249131743459,5.937601296596434,0.16009280742459397
cantydo01w,8,0,CHI,30,27,776,259,19,45,123,30,4,57,42,241,87,115,81,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,69.0,162,1,1977-03-02,[],EA,6,0,001,001,001,925,2277,489,723,186,544,383,782,1165,597,634,262,510,112,2525,963,2243,501,642,184,481,379,846,1225,584,683,242,566,138,2611,14,20,34,6,11,8,9,6,14,6972,66557,UIC Pavilion,0.0,0.0,7.24708630448746,27.92729099830366,23.223064352340668,21.380875202593195,0.12628865979381443
cantydo01w,9,0,CHI,28,28,737,226,24,47,115,28,3,54,74,180,71,124,83,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,69.0,162,1,1977-03-02,[],EA,5,0,001,001,001,899,2100,564,812,110,341,357,770,1127,548,639,269,525,149,2472,917,2203,506,655,170,508,366,794,1160,531,681,255,522,124,2510,12,22,34,8,9,4,13,10,10,6875,62146,UIC Pavilion,0.0,0.0,6.375890541946391,28.772448320770525,23.723887988474697,18.514586709886547,0.1383989145183175
cantydo01w,10,0,CHI,34,34,776,234,18,45,109,28,5,57,96,194,74,119,82,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G-F,69.0,162,1,1977-03-02,[],EA,5,0,001,001,001,930,2136,527,693,186,471,307,776,1083,532,605,249,532,138,2573,1004,2269,479,613,206,593,359,797,1156,610,636,273,489,121,2693,16,18,34,12,5,4,13,10,12,6825,66852,UIC Pavilion,0.0,0.0,5.587817556834537,29.864979975542767,24.635332252836307,20.75202593192869,0.12371134020618557
careyja01w,6,0,CON,15,0,86,18,2,4,7,2,0,4,9,19,7,0,0,13,4,0,6,0,71,5,0,2,7,1,0,4,5,9,2,0,0,6,1,0,G,66.0,135,1,1981-03-12,[],EA,1,1,100,100,010,916,2025,512,688,130,373,322,788,1110,573,624,236,452,130,2474,835,2100,452,599,122,400,350,728,1078,495,675,258,442,79,2244,26,8,34,14,3,12,5,13,7,6800,121944,Mohegan Sun Arena,5.0,3.0,0.6366300021608216,3.3012027637976624,3.3012027637976624,0.1393841166936791,0.09302325581395349
careyja01w,7,0,CON,24,0,286,63,1,15,32,7,0,17,24,58,22,5,5,40,14,0,5,0,29,5,0,1,2,0,0,0,4,6,2,0,0,5,1,0,G,66.0,135,1,1981-03-12,[],EA,1,1,100,010,001,982,2216,545,675,174,510,342,926,1268,630,530,252,514,153,2683,948,2357,358,500,163,508,370,783,1153,528,646,273,486,103,2417,26,8,34,14,3,12,5,15,5,6825,126096,Mohegan Sun Arena,3.0,2.0,1.669605971135583,12.127322754513585,11.588330632090761,1.6223662884927066,0.08041958041958042
careyja01w,8,0,CON,33,0,419,112,1,29,30,4,0,16,30,101,37,8,6,71,32,0,3,0,47,8,0,2,9,1,0,1,1,7,2,3,2,6,2,0,G,66.0,135,1,1981-03-12,[],EA,3,1,010,001,001,1001,2327,478,615,195,572,354,868,1222,619,641,272,540,156,2675,976,2317,475,626,166,485,337,842,1179,581,633,246,524,85,2593,18,16,34,8,9,10,7,10,10,6925,135490,Mohegan Sun Arena,1.0,2.0,3.3788473109320756,18.192294976929347,17.817770431824382,1.3581847649918963,0.081145584725537
careyja01w,9,0,CON,33,3,499,137,4,36,47,8,1,22,24,111,47,10,9,83,34,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,66.0,135,1,1981-03-12,[],EA,2,1,010,001,001,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,21,13,34,13,4,8,9,13,7,6850,129951,Mohegan Sun Arena,1.0,2.0,4.4776538390924605,24.00325553567466,23.315373720560107,3.6393841166936793,0.09819639278557114
carsoes01w,9,0,NYL,34,30,646,223,25,51,31,32,8,35,49,245,92,46,31,29,8,0,6,6,101,34,1,8,5,1,2,4,11,33,16,2,1,6,1,0,G-F,72.0,165,1,1986-07-28,[],EA,3,1,100,010,001,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,19,15,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),3.0,3.0,7.384110916484114,22.006613013332842,20.51268481460656,20.94003241491086,0.17956656346749225
